movieId,title,genres
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Horror
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Sci-Fi
1341,Burnt Offerings (1976),Horror
1342,Candyman (1992),Horror
1342,Candyman (1992),Thriller
1343,Cape Fear (1991),Thriller
1344,Cape Fear (1962),Crime
1344,Cape Fear (1962),Drama
1344,Cape Fear (1962),Thriller
1345,Carrie (1976),Drama
1345,Carrie (1976),Fantasy
1345,Carrie (1976),Horror
1345,Carrie (1976),Thriller
1346,Cat People (1982),Drama
1346,Cat People (1982),Fantasy
1346,Cat People (1982),Horror
1347,"Nightmare on Elm Street, A (1984)",Horror
1347,"Nightmare on Elm Street, A (1984)",Thriller
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
1350,"Omen, The (1976)",Horror
1350,"Omen, The (1976)",Mystery
1350,"Omen, The (1976)",Thriller
1351,Blood and Wine (Blood & Wine) (1996),Crime
1351,Blood and Wine (Blood & Wine) (1996),Drama
1351,Blood and Wine (Blood & Wine) (1996),Thriller
1352,Albino Alligator (1996),Crime
1352,Albino Alligator (1996),Thriller
1353,"Mirror Has Two Faces, The (1996)",Comedy
1353,"Mirror Has Two Faces, The (1996)",Drama
1353,"Mirror Has Two Faces, The (1996)",Romance
1354,Breaking the Waves (1996),Drama
1354,Breaking the Waves (1996),Mystery
1355,Nightwatch (1997),Horror
1355,Nightwatch (1997),Thriller
1356,Star Trek: First Contact (1996),Action
1356,Star Trek: First Contact (1996),Adventure
1356,Star Trek: First Contact (1996),Sci-Fi
1356,Star Trek: First Contact (1996),Thriller
1357,Shine (1996),Drama
1357,Shine (1996),Romance
1358,Sling Blade (1996),Drama
1359,Jingle All the Way (1996),Children
1359,Jingle All the Way (1996),Comedy
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1363,"Preacher's Wife, The (1996)",Drama
1365,Ridicule (1996),Drama
1366,"Crucible, The (1996)",Drama
1367,101 Dalmatians (1996),Adventure
1367,101 Dalmatians (1996),Children
1367,101 Dalmatians (1996),Comedy
1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama
1369,I Can't Sleep (J'ai pas sommeil) (1994),Thriller
1370,Die Hard 2 (1990),Action
1370,Die Hard 2 (1990),Adventure
1370,Die Hard 2 (1990),Thriller
1371,Star Trek: The Motion Picture (1979),Adventure
1371,Star Trek: The Motion Picture (1979),Sci-Fi
1372,Star Trek VI: The Undiscovered Country (1991),Action
1372,Star Trek VI: The Undiscovered Country (1991),Mystery
1372,Star Trek VI: The Undiscovered Country (1991),Sci-Fi
1373,Star Trek V: The Final Frontier (1989),Action
1373,Star Trek V: The Final Frontier (1989),Sci-Fi
1374,Star Trek II: The Wrath of Khan (1982),Action
1374,Star Trek II: The Wrath of Khan (1982),Adventure
1374,Star Trek II: The Wrath of Khan (1982),Sci-Fi
1374,Star Trek II: The Wrath of Khan (1982),Thriller
1375,Star Trek III: The Search for Spock (1984),Action
1375,Star Trek III: The Search for Spock (1984),Adventure
1375,Star Trek III: The Search for Spock (1984),Sci-Fi
1376,Star Trek IV: The Voyage Home (1986),Adventure
1376,Star Trek IV: The Voyage Home (1986),Comedy
1376,Star Trek IV: The Voyage Home (1986),Sci-Fi
1377,Batman Returns (1992),Action
1377,Batman Returns (1992),Crime
1378,Young Guns (1988),Action
1378,Young Guns (1988),Comedy
1378,Young Guns (1988),Western
1379,Young Guns II (1990),Action
1379,Young Guns II (1990),Western
1380,Grease (1978),Comedy
1380,Grease (1978),Musical
1380,Grease (1978),Romance
1381,Grease 2 (1982),Comedy
1381,Grease 2 (1982),Musical
1381,Grease 2 (1982),Romance
1382,Marked for Death (1990),Action
1382,Marked for Death (1990),Drama
1384,"Substance of Fire, The (1996)",Drama
1385,Under Siege (1992),Action
1385,Under Siege (1992),Drama
1385,Under Siege (1992),Thriller
1387,Jaws (1975),Action
1387,Jaws (1975),Horror
1388,Jaws 2 (1978),Horror
1388,Jaws 2 (1978),Thriller
1389,Jaws 3-D (1983),Action
1389,Jaws 3-D (1983),Horror
1390,My Fellow Americans (1996),Comedy
1391,Mars Attacks! (1996),Action
1391,Mars Attacks! (1996),Comedy
1391,Mars Attacks! (1996),Sci-Fi
1392,Citizen Ruth (1996),Comedy
1392,Citizen Ruth (1996),Drama
1393,Jerry Maguire (1996),Drama
1393,Jerry Maguire (1996),Romance
1394,Raising Arizona (1987),Comedy
1395,Tin Men (1987),Comedy
1395,Tin Men (1987),Drama
1396,Sneakers (1992),Action
1396,Sneakers (1992),Comedy
1396,Sneakers (1992),Crime
1396,Sneakers (1992),Drama
1396,Sneakers (1992),Sci-Fi
1397,Bastard Out of Carolina (1996),Drama
1398,In Love and War (1996),Romance
1398,In Love and War (1996),War
1399,Marvin's Room (1996),Drama
1401,Ghosts of Mississippi (1996),Drama
1404,Night Falls on Manhattan (1996),Crime
1404,Night Falls on Manhattan (1996),Drama
1405,Beavis and Butt-Head Do America (1996),Adventure
1405,Beavis and Butt-Head Do America (1996),Animation
1405,Beavis and Butt-Head Do America (1996),Comedy
1405,Beavis and Butt-Head Do America (1996),Crime
1406,La Cérémonie (1995),Crime
1406,La Cérémonie (1995),Drama
1406,La Cérémonie (1995),Mystery
1406,La Cérémonie (1995),Thriller
1407,Scream (1996),Comedy
1407,Scream (1996),Horror
1407,Scream (1996),Mystery
1407,Scream (1996),Thriller
1408,"Last of the Mohicans, The (1992)",Action
1408,"Last of the Mohicans, The (1992)",Romance
1408,"Last of the Mohicans, The (1992)",War
1408,"Last of the Mohicans, The (1992)",Western
1409,Michael (1996),Comedy
1409,Michael (1996),Drama
1409,Michael (1996),Fantasy
1409,Michael (1996),Romance
1410,"Evening Star, The (1996)",Comedy
1410,"Evening Star, The (1996)",Drama
1411,Hamlet (1996),Crime
1411,Hamlet (1996),Drama
1411,Hamlet (1996),Romance
1413,"Whole Wide World, The (1996)",Drama
1414,Mother (1996),Comedy
1415,"Thieves (Voleurs, Les) (1996)",Crime
1415,"Thieves (Voleurs, Les) (1996)",Drama
1415,"Thieves (Voleurs, Les) (1996)",Romance
1416,Evita (1996),Drama
1416,Evita (1996),Musical
1417,"Portrait of a Lady, The (1996)",Drama
1419,Walkabout (1971),Adventure
1419,Walkabout (1971),Drama
1420,Message to Love: The Isle of Wight Festival (1996),Documentary
1422,Murder at 1600 (1997),Crime
1422,Murder at 1600 (1997),Drama
1422,Murder at 1600 (1997),Mystery
1422,Murder at 1600 (1997),Thriller
1423,Hearts and Minds (1996),Drama
1425,Fierce Creatures (1997),Comedy
1427,Turbulence (1997),Action
1427,Turbulence (1997),Thriller
1428,Angel Baby (1995),Drama
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Adventure
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Comedy
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Thriller
1430,Underworld (1996),Comedy
1430,Underworld (1996),Thriller
1431,Beverly Hills Ninja (1997),Action
1431,Beverly Hills Ninja (1997),Comedy
1432,Metro (1997),Action
1432,Metro (1997),Comedy
1432,Metro (1997),Crime
1432,Metro (1997),Drama
1432,Metro (1997),Thriller
1433,The Machine (1994),Horror
1433,The Machine (1994),Sci-Fi
1433,The Machine (1994),Thriller
1437,"Cement Garden, The (1993)",Drama
1438,Dante's Peak (1997),Action
1438,Dante's Peak (1997),Thriller
1440,Amos & Andrew (1993),Comedy
1441,Benny & Joon (1993),Comedy
1441,Benny & Joon (1993),Romance
1442,Prefontaine (1997),Drama
1444,Guantanamera (1994),Comedy
1445,McHale's Navy (1997),Comedy
1445,McHale's Navy (1997),War
1446,Kolya (Kolja) (1996),Comedy
1446,Kolya (Kolja) (1996),Drama
1447,Gridlock'd (1997),Crime
1449,Waiting for Guffman (1996),Comedy
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War
1453,"Beautician and the Beast, The (1997)",Comedy
1453,"Beautician and the Beast, The (1997)",Romance
1454,SubUrbia (1997),Comedy
1454,SubUrbia (1997),Drama
1455,Hotel de Love (1996),Comedy
1455,Hotel de Love (1996),Romance
1456,"Pest, The (1997)",Comedy
1457,Fools Rush In (1997),Comedy
1457,Fools Rush In (1997),Drama
1457,Fools Rush In (1997),Romance
1458,Touch (1997),Drama
1458,Touch (1997),Fantasy
1458,Touch (1997),Romance
1459,Absolute Power (1997),Mystery
1459,Absolute Power (1997),Thriller
1460,That Darn Cat (1997),Children
1460,That Darn Cat (1997),Comedy
1460,That Darn Cat (1997),Mystery
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1463,That Old Feeling (1997),Comedy
1463,That Old Feeling (1997),Romance
1464,Lost Highway (1997),Crime
1464,Lost Highway (1997),Drama
1464,Lost Highway (1997),Fantasy
1464,Lost Highway (1997),Film-Noir
1464,Lost Highway (1997),Mystery
1464,Lost Highway (1997),Romance
1465,Rosewood (1997),Action
1465,Rosewood (1997),Drama
1466,Donnie Brasco (1997),Crime
1466,Donnie Brasco (1997),Drama
1468,Booty Call (1997),Comedy
1468,Booty Call (1997),Romance
1472,City of Industry (1997),Crime
1472,City of Industry (1997),Thriller
1473,Best Men (1997),Action
1473,Best Men (1997),Comedy
1473,Best Men (1997),Crime
1473,Best Men (1997),Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Comedy
1475,Kama Sutra: A Tale of Love (1996),Romance
1476,Private Parts (1997),Comedy
1476,Private Parts (1997),Drama
1479,"Saint, The (1997)",Action
1479,"Saint, The (1997)",Romance
1479,"Saint, The (1997)",Sci-Fi
1479,"Saint, The (1997)",Thriller
1480,Smilla's Sense of Snow (1997),Drama
1480,Smilla's Sense of Snow (1997),Thriller
1482,"Van, The (1996)",Comedy
1482,"Van, The (1996)",Drama
1483,Crash (1996),Drama
1483,Crash (1996),Thriller
1484,"Daytrippers, The (1996)",Comedy
1484,"Daytrippers, The (1996)",Drama
1484,"Daytrippers, The (1996)",Mystery
1484,"Daytrippers, The (1996)",Romance
1485,Liar Liar (1997),Comedy
1487,Selena (1997),Drama
1487,Selena (1997),Musical
1488,"Devil's Own, The (1997)",Action
1488,"Devil's Own, The (1997)",Drama
1488,"Devil's Own, The (1997)",Thriller
1489,Cats Don't Dance (1997),Animation
1489,Cats Don't Dance (1997),Children
1489,Cats Don't Dance (1997),Musical
1490,B*A*P*S (1997),Comedy
1493,Love and Other Catastrophes (1996),Romance
1495,Turbo: A Power Rangers Movie (1997),Action
1495,Turbo: A Power Rangers Movie (1997),Adventure
1495,Turbo: A Power Rangers Movie (1997),Children
1497,Double Team (1997),Action
1498,Inventing the Abbotts (1997),Drama
1498,Inventing the Abbotts (1997),Romance
1499,Anaconda (1997),Action
1499,Anaconda (1997),Adventure
1499,Anaconda (1997),Thriller
1500,Grosse Pointe Blank (1997),Comedy
1500,Grosse Pointe Blank (1997),Crime
1500,Grosse Pointe Blank (1997),Romance
1501,Keys to Tulsa (1997),Crime
1502,Kissed (1996),Drama
1502,Kissed (1996),Romance
1503,8 Heads in a Duffel Bag (1997),Comedy
1504,Hollow Reed (1996),Drama
1507,Paradise Road (1997),Drama
1507,Paradise Road (1997),War
1508,Traveller (1997),Drama
1513,Romy and Michele's High School Reunion (1997),Comedy
1515,Volcano (1997),Action
1515,Volcano (1997),Drama
1515,Volcano (1997),Thriller
1516,Children of the Revolution (1996),Comedy
1517,Austin Powers: International Man of Mystery (1997),Action
1517,Austin Powers: International Man of Mystery (1997),Adventure
1517,Austin Powers: International Man of Mystery (1997),Comedy
1518,Breakdown (1997),Action
1518,Breakdown (1997),Thriller
1523,"Truth or Consequences, N.M. (1997)",Action
1523,"Truth or Consequences, N.M. (1997)",Crime
1523,"Truth or Consequences, N.M. (1997)",Romance
1525,Warriors of Virtue (1997),Action
1525,Warriors of Virtue (1997),Adventure
1525,Warriors of Virtue (1997),Children
1525,Warriors of Virtue (1997),Fantasy
1526,Fathers' Day (1997),Comedy
1527,"Fifth Element, The (1997)",Action
1527,"Fifth Element, The (1997)",Adventure
1527,"Fifth Element, The (1997)",Comedy
1527,"Fifth Element, The (1997)",Sci-Fi
1529,Nowhere (1997),Comedy
1529,Nowhere (1997),Drama
1531,Losing Chase (1996),Drama
1532,Sprung (1997),Comedy
1535,Love! Valour! Compassion! (1997),Drama
1535,Love! Valour! Compassion! (1997),Romance
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy
1537,Shall We Dance? (Shall We Dansu?) (1996),Drama
1537,Shall We Dance? (Shall We Dansu?) (1996),Romance
1539,Twin Town (1997),Comedy
1539,Twin Town (1997),Crime
1541,Addicted to Love (1997),Comedy
1541,Addicted to Love (1997),Romance
1542,Brassed Off (1996),Comedy
1542,Brassed Off (1996),Drama
1542,Brassed Off (1996),Romance
1543,"Designated Mourner, The (1997)",Drama
1544,"Lost World: Jurassic Park, The (1997)",Action
1544,"Lost World: Jurassic Park, The (1997)",Adventure
1544,"Lost World: Jurassic Park, The (1997)",Sci-Fi
1544,"Lost World: Jurassic Park, The (1997)",Thriller
1545,Ponette (1996),Drama
1546,Schizopolis (1996),Comedy
1549,Rough Magic (1995),Drama
1549,Rough Magic (1995),Romance
1550,Trial and Error (1997),Comedy
1550,Trial and Error (1997),Romance
1552,Con Air (1997),Action
1552,Con Air (1997),Adventure
1552,Con Air (1997),Thriller
1554,"Pillow Book, The (1996)",Drama
1554,"Pillow Book, The (1996)",Romance
1555,"To Have, or Not (En avoir (ou pas)) (1995)",Drama
1556,Speed 2: Cruise Control (1997),Action
1556,Speed 2: Cruise Control (1997),Romance
1556,Speed 2: Cruise Control (1997),Thriller
1562,Batman & Robin (1997),Action
1562,Batman & Robin (1997),Adventure
1562,Batman & Robin (1997),Fantasy
1562,Batman & Robin (1997),Thriller
1563,Dream With the Fishes (1997),Drama
1564,For Roseanna (Roseanna's Grave) (1997),Comedy
1564,For Roseanna (Roseanna's Grave) (1997),Drama
1564,For Roseanna (Roseanna's Grave) (1997),Romance
1566,Hercules (1997),Adventure
1566,Hercules (1997),Animation
1566,Hercules (1997),Children
1566,Hercules (1997),Comedy
1566,Hercules (1997),Musical
1569,My Best Friend's Wedding (1997),Comedy
1569,My Best Friend's Wedding (1997),Romance
1570,Tetsuo II: Body Hammer (1992),Horror
1570,Tetsuo II: Body Hammer (1992),Sci-Fi
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy
1571,When the Cat's Away (Chacun cherche son chat) (1996),Romance
1572,"Contempt (Mépris, Le) (1963)",Drama
1573,Face/Off (1997),Action
1573,Face/Off (1997),Crime
1573,Face/Off (1997),Drama
1573,Face/Off (1997),Thriller
1575,Gabbeh (1996),Drama
1580,Men in Black (a.k.a. MIB) (1997),Action
1580,Men in Black (a.k.a. MIB) (1997),Comedy
1580,Men in Black (a.k.a. MIB) (1997),Sci-Fi
1581,Out to Sea (1997),Comedy
1582,Wild America (1997),Adventure
1582,Wild America (1997),Children
1583,"Simple Wish, A (1997)",Children
1583,"Simple Wish, A (1997)",Fantasy
1584,Contact (1997),Drama
1584,Contact (1997),Sci-Fi
1586,G.I. Jane (1997),Action
1586,G.I. Jane (1997),Drama
1587,Conan the Barbarian (1982),Action
1587,Conan the Barbarian (1982),Adventure
1587,Conan the Barbarian (1982),Fantasy
1588,George of the Jungle (1997),Children
1588,George of the Jungle (1997),Comedy
1589,Cop Land (1997),Action
1589,Cop Land (1997),Crime
1589,Cop Land (1997),Drama
1589,Cop Land (1997),Thriller
1590,Event Horizon (1997),Horror
1590,Event Horizon (1997),Sci-Fi
1590,Event Horizon (1997),Thriller
1591,Spawn (1997),Action
1591,Spawn (1997),Adventure
1591,Spawn (1997),Sci-Fi
1591,Spawn (1997),Thriller
1592,Air Bud (1997),Children
1592,Air Bud (1997),Comedy
1593,Picture Perfect (1997),Comedy
1593,Picture Perfect (1997),Romance
1594,In the Company of Men (1997),Comedy
1594,In the Company of Men (1997),Drama
1595,Free Willy 3: The Rescue (1997),Adventure
1595,Free Willy 3: The Rescue (1997),Children
1595,Free Willy 3: The Rescue (1997),Drama
1596,Career Girls (1997),Drama
1597,Conspiracy Theory (1997),Drama
1597,Conspiracy Theory (1997),Mystery
1597,Conspiracy Theory (1997),Romance
1597,Conspiracy Theory (1997),Thriller
1598,Desperate Measures (1998),Crime
1598,Desperate Measures (1998),Drama
1598,Desperate Measures (1998),Thriller
1599,Steel (1997),Action
1600,She's So Lovely (1997),Drama
1600,She's So Lovely (1997),Romance
1601,Hoodlum (1997),Crime
1601,Hoodlum (1997),Drama
1601,Hoodlum (1997),Film-Noir
1602,Leave It to Beaver (1997),Comedy
1603,Mimic (1997),Horror
1603,Mimic (1997),Sci-Fi
1603,Mimic (1997),Thriller
1604,Money Talks (1997),Action
1604,Money Talks (1997),Comedy
1605,Excess Baggage (1997),Adventure
1605,Excess Baggage (1997),Romance
1606,Kull the Conqueror (1997),Action
1606,Kull the Conqueror (1997),Adventure
1608,Air Force One (1997),Action
1608,Air Force One (1997),Thriller
1609,187 (One Eight Seven) (1997),Drama
1609,187 (One Eight Seven) (1997),Thriller
1610,"Hunt for Red October, The (1990)",Action
1610,"Hunt for Red October, The (1990)",Adventure
1610,"Hunt for Red October, The (1990)",Thriller
1611,My Own Private Idaho (1991),Drama
1611,My Own Private Idaho (1991),Romance
1612,"Kiss Me, Guido (1997)",Comedy
1613,Star Maps (1997),Drama
1614,In & Out (1997),Comedy
1615,"Edge, The (1997)",Adventure
1615,"Edge, The (1997)",Drama
1616,"Peacemaker, The (1997)",Action
1616,"Peacemaker, The (1997)",Thriller
1616,"Peacemaker, The (1997)",War
1617,L.A. Confidential (1997),Crime
1617,L.A. Confidential (1997),Film-Noir
1617,L.A. Confidential (1997),Mystery
1617,L.A. Confidential (1997),Thriller
1619,Seven Years in Tibet (1997),Adventure
1619,Seven Years in Tibet (1997),Drama
1619,Seven Years in Tibet (1997),War
1620,Kiss the Girls (1997),Crime
1620,Kiss the Girls (1997),Drama
1620,Kiss the Girls (1997),Mystery
1620,Kiss the Girls (1997),Thriller
1621,Soul Food (1997),Drama
1623,Wishmaster (1997),Horror
1624,"Thousand Acres, A (1997)",Drama
1625,"Game, The (1997)",Drama
1625,"Game, The (1997)",Mystery
1625,"Game, The (1997)",Thriller
1626,Fire Down Below (1997),Action
1626,Fire Down Below (1997),Drama
1626,Fire Down Below (1997),Thriller
1627,U Turn (1997),Crime
1627,U Turn (1997),Drama
1627,U Turn (1997),Mystery
1629,"MatchMaker, The (1997)",Comedy
1629,"MatchMaker, The (1997)",Romance
1631,"Assignment, The (1997)",Action
1631,"Assignment, The (1997)",Thriller
1632,"Smile Like Yours, A (1997)",Comedy
1632,"Smile Like Yours, A (1997)",Romance
1633,Ulee's Gold (1997),Drama
1635,"Ice Storm, The (1997)",Drama
